sim_id,fragment_id,fragment_mass_kg,mass_ratio,semi_major_axis_a,eccentricity_e,inclination_i,apoapsis_Rm,periapsis_Rm
Ma_xp_A2000_n70_r16_v00,258,2791095647646939.0,2.7921118710729522e-05,-237869378.53357285,1.0235991520403644,0.0053357646722887505,inf,1.656148585266496
Ma_xp_A2000_n70_r16_v00,259,2791095647646939.0,2.7921118710729522e-05,246414960.93748906,0.9794258055964304,0.01041127443687214,143.9032696753805,1.495733680565245
Ma_xp_A2000_n70_r16_v00,260,2781198145350319.0,2.782210765147162e-05,495699605.0369136,0.9904560753809223,0.021467498027406013,291.095527484776,1.3957573872780349
Ma_xp_A2000_n70_r16_v00,261,2771300643053698.0,2.7723096592213708e-05,270544606.7334657,0.9819268397410748,0.00860374370910987,158.19431108784465,1.442571480950533
Ma_xp_A2000_n70_r16_v00,262,2751505638460458.0,2.75250744736979e-05,-1092994616.8876436,1.0058011662498298,0.005424049644909956,inf,1.870672217947869
Ma_xp_A2000_n70_r16_v00,263,2692120624680735.5,2.693100811815046e-05,-208821572.20514378,1.0246268928781062,0.00020740725841836695,inf,1.5172227435709649
Ma_xp_A2000_n70_r16_v00,264,2682223122384115.0,2.6831997058892553e-05,76234258.31740877,0.9443345537380644,0.009497437725178132,43.730610008889606,1.2519882017071056
Ma_xp_A2000_n70_r16_v00,265,2662428117790874.0,2.663397494037674e-05,353305384.5792538,0.9882831685875658,0.02992306355179311,207.24919590803577,1.2213068677446053
Ma_xp_A2000_n70_r16_v00,266,2662428117790874.0,2.663397494037674e-05,67984850.98442963,0.9382694291890521,0.010592888932296514,38.876813191058616,1.238160099650708
Ma_xp_A2000_n70_r16_v00,267,2652530615494254.0,2.6534963881118835e-05,-159624280.73068848,1.0360219443462175,0.0181978840096168,inf,1.6964086020905336
Ma_xp_A2000_n70_r16_v00,268,2622838108604392.5,2.6237930703345114e-05,233845449.04905945,0.9782510461296448,0.020242844165192883,136.48178321698137,1.500484993114177
Ma_xp_A2000_n70_r16_v00,269,2593145601714532.0,2.59408975255714e-05,4138738158.414162,0.9989090149180108,0.004391709644780984,2440.7614737392637,1.3321438528070395
Ma_xp_A2000_n70_r16_v00,270,2593145601714532.0,2.59408975255714e-05,129655013.91149369,0.9629149537874799,0.010471723055280935,75.0853416847307,1.418575654991201
Ma_xp_A2000_n70_r16_v00,271,2583248099417911.5,2.5841886466313493e-05,-104731017.5231323,1.062157780397397,0.037136088302950426,inf,1.9205922962085231
Ma_xp_A2000_n70_r16_v00,272,2573350597121291.0,2.5742875407055586e-05,-245025010.71655506,1.0253145379490989,0.03235617535791373,inf,1.829973427426639
Ma_xp_A2000_n70_r16_v00,273,2533760587934809.0,2.5346831170023955e-05,521166998.17435586,0.9909815047639617,0.008310446424642598,306.1318348601552,1.386677117632627
Ma_xp_A2000_n70_r16_v00,274,2484273076451708.0,2.485177587373443e-05,166173706.57421827,0.9738448822078326,0.02290480538805137,96.76976553445252,1.2822814189142173
Ma_xp_A2000_n70_r16_v00,275,2474375574155087.5,2.4752764814476524e-05,-156378535.94539362,1.0395843767109538,0.0005143474283284098,inf,1.8262713899896432
Ma_xp_A2000_n70_r16_v00,276,2434785564968605.0,2.435672057744489e-05,273245504.6869808,0.9821168474350428,0.02999086640856416,159.78891232510858,1.441655420565277
Ma_xp_A2000_n70_r16_v00,277,2434785564968605.0,2.435672057744489e-05,171926816.72281507,0.9751704911286828,0.009675234235283768,100.18727689175209,1.2594360292186046
Ma_xp_A2000_n70_r16_v00,278,2365503048892262.5,2.3663643162639544e-05,235918404.9082651,0.981564496818836,0.030488851436391802,137.9222703385009,1.2831610869395103
Ma_xp_A2000_n70_r16_v00,279,2355605546595642.0,2.3564632103381637e-05,98453374.20940125,0.9513918215762726,0.007144763482391894,56.68125364768075,1.411901218465432
Ma_xp_A2000_n70_r16_v00,280,2316015537409161.0,2.3168587866350016e-05,47549375.17213276,0.9211005110082225,0.017663758815731453,26.950030665675154,1.1068362304055421
Ma_xp_A2000_n70_r16_v00,281,2306118035112541.0,2.3069576807092116e-05,102836754.97397636,0.9546036942060665,0.01291945605475354,59.30228681879282,1.37731487701857
Ma_xp_A2000_n70_r16_v00,282,2236835519036198.8,2.2376499392286774e-05,73706716.9751574,0.9399107709548652,0.007472770984061183,42.184526966168946,1.3066764415061685
Ma_xp_A2000_n70_r16_v00,283,2226938016739578.5,2.227748833302887e-05,-499931883.2476342,1.012380058011502,0.005209762120149304,inf,1.8259878201520012
Ma_xp_A2000_n70_r16_v00,284,2187348007553096.8,2.188144409599724e-05,138614046.4808211,0.970213930137037,0.020791234134913295,80.57215674558975,1.2181052286371827
Ma_xp_A2000_n70_r16_v00,285,2147757998366615.5,2.148539985896562e-05,72119700.58338162,0.9455996904753328,0.007336741380815667,41.397276038413025,1.157496396094493
Ma_xp_A2000_n70_r16_v00,286,2127962993773375.0,2.1287377740449808e-05,-179527008.8087126,1.0357474373675892,0.0016877729478725594,inf,1.8933856035344723
Ma_xp_A2000_n70_r16_v00,287,2118065491476754.8,2.1188366681191905e-05,94939189.06806938,0.9555280890960451,0.001075972958769285,54.773934497303394,1.2456489622448466
Ma_xp_A2000_n70_r16_v00,288,2068577979993653.0,2.0693311384902373e-05,345692825.05023175,0.9866243130094434,0.007788893268744821,202.61447737946906,1.3641773190007778
Ma_xp_A2000_n70_r16_v00,289,2009192966213931.0,2.009924502935494e-05,121605124.10788567,0.9592057170059648,0.014100332999394095,70.2904423570997,1.4635768834287832
Ma_xp_A2000_n70_r16_v00,290,1999295463917310.5,2.0000233970097028e-05,244382253.53697065,0.9775620254704727,0.015454199456745157,142.58181569364515,1.617773353099584
Ma_xp_A2000_n70_r16_v00,291,1979500459324069.8,1.9802211851581218e-05,-821309525.6813529,1.0052213562062136,0.016924479759468338,inf,1.2651864844781366
Ma_xp_A2000_n70_r16_v00,292,1959705454730829.2,1.9604189733065407e-05,51882238.00127558,0.9181052119698067,0.0021542307958966685,29.35996197636957,1.2535432611436805
Ma_xp_A2000_n70_r16_v00,293,1939910450137588.5,1.9406167614549593e-05,1011974380.1453278,0.9945762082842468,0.003315583210502053,595.5037681165567,1.6193356718060936
Ma_xp_A2000_n70_r16_v00,294,1939910450137588.5,1.9406167614549593e-05,147215222.5722022,0.9652509015496821,0.009822721691313084,85.35620264990634,1.5092480491361322
Ma_xp_A2000_n70_r16_v00,295,1939910450137588.5,1.9406167614549593e-05,112491101.79128832,0.9603095577053894,0.025907923070121,65.05897093915691,1.3172507993227014
Ma_xp_A2000_n70_r16_v00,296,1890422938654487.0,1.8911112318260065e-05,452267938.3371218,0.9893790348675245,0.015425735882466846,265.44692570309144,1.4171771658401329
Ma_xp_A2000_n70_r16_v00,297,1860730431764625.8,1.8614079140486345e-05,-340621358.550711,1.0140448981723613,0.0011391481074235206,inf,1.4114153403676384
Ma_xp_A2000_n70_r16_v00,298,1850832929468005.5,1.851506808122844e-05,-152755353.05965474,1.04079513935839,0.018472993293095378,inf,1.8385236512195584
Ma_xp_A2000_n70_r16_v00,299,1850832929468005.5,1.851506808122844e-05,-134236755.70993397,1.0448561244679286,0.02522445606287583,inf,1.776468689274444
Ma_xp_A2000_n70_r16_v00,300,1840935427171385.0,1.8416057021970534e-05,-163405931.8748973,1.03543726212146,0.0066608772204148755,inf,1.7084109278808606
Ma_xp_A2000_n70_r16_v00,301,1801345417984903.8,1.802001278493891e-05,1092292214.9353597,0.9958592741363668,0.017443418761404535,643.1808665719697,1.3343804764797385
