fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,largest_fragment_particle_count,total_fragment_mass_kg,bound_fragment_count,energy_bound_mass_kg,energy_bound_mass_fraction,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,target_mass_kg,captured_mass_kg,captured_mass_fraction,raw_hdf5_path,method,unresolved_handling,simulation_id,filename,file_path,file_size_bytes,mass_value,special_case_code,spin_value,spin_axis,has_explicit_spin,resolution_value,periapsis_value,velocity_value,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles,bound_mass_kg_existing_fof_csv,bound_mass_fraction_existing_fof_csv,unbound_mass_kg_existing_fof_csv,unbound_mass_fraction_existing_fof_csv
,Ma_xp_A1900_n50_r12_v00_58000.hdf5,A1900,n50,r12,v00,,58000,0.006,7064,9.93808314295176e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_58000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_58000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_58000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,84,84,True,kg,9.93808314295176e+18,6.502694938348407e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_60000.hdf5,A1900,n50,r12,v00,,60000,0.006,8493,9.94415865999262e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_60000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_60000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_60000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,80,80,True,kg,9.94415865999262e+18,7.818145918853169e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_62000.hdf5,A1900,n50,r12,v00,,62000,0.006,8491,9.949957991382737e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_62000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_62000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_62000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,76,76,True,kg,9.949957991382737e+18,7.816304689739533e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_64000.hdf5,A1900,n50,r12,v00,,64000,0.006,8495,9.95456068079288e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_64000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_64000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_64000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,71,71,True,kg,9.95456068079288e+18,7.819987021054381e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_66000.hdf5,A1900,n50,r12,v00,,66000,0.006,8497,9.957782605471326e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_66000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_66000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_66000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,67,67,True,kg,9.957782605471326e+18,7.821827988432955e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_68000.hdf5,A1900,n50,r12,v00,,68000,0.006,8703,9.9599919206327e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_68000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_68000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_68000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,64,64,True,kg,9.9599919206327e+18,8.011457168291612e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_70000.hdf5,A1900,n50,r12,v00,,70000,0.006,8703,9.96229325049548e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_70000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_70000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_70000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,64,64,True,kg,9.96229325049548e+18,8.011457168291593e+17,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n50_r12_v00_72000.hdf5,A1900,n50,r12,v00,,72000,0.006,8703,9.96781639561036e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r12_v00_72000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_72000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_72000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,61,61,True,kg,9.96781639561036e+18,8.011457168291612e+17,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n50_r12_v00_90000_fof_0.006_0000.hdf5,Ma_xp_A1900_n50_r12_v00_90000.hdf5,A1900,n50,r12,v00,,90000,0.006,10370,9.977113687907529e+18,0.0,5.29730393397e+18,0.5298651075,4.05467532721e+18,0.405570645919,0.0,47.0,5.94278225019e+18,0.594429354081,9.545935737544728e+17,9.9974575774e+18,4.05467532721e+18,0.405570645919,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n50_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n50_r12_v00_90000_fof_0.006_0000,Ma_xp_A1900_n50_r12_v00_90000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r12_v00_90000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,12,0,0,PartType0,108605,47,47,True,kg,9.977113687907529e+18,9.545948509298706e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.977113779923413e+18,1.0
,Ma_xp_A1900_n50_r16_v00_72000.hdf5,A1900,n50,r16,v00,,72000,0.006,38061,9.984938231407104e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n50_r16_v00_72000_fof_0.006_0000,Ma_xp_A1900_n50_r16_v00_72000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r16_v00_72000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,16,0,0,PartType0,108605,18,18,True,kg,9.984938231407104e+18,3.503641645141961e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n50_r16_v00_90000_fof_0.006_0000.hdf5,Ma_xp_A1900_n50_r16_v00_90000.hdf5,A1900,n50,r16,v00,,90000,0.006,45734,9.990185320066548e+18,0.0,4.38413438222e+18,0.438524929791,3.84368897513e+18,0.384466645182,0.0,17.0,6.153768602270001e+18,0.615533354818,4.2099693830416394e+18,9.9974575774e+18,3.84368897513e+18,0.384466645182,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n50_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n50_r16_v00_90000_fof_0.006_0000,Ma_xp_A1900_n50_r16_v00_90000_fof_0.006_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n50_r16_v00_90000_fof_0.006_0000.hdf5,50119229,1900,,,,False,50,16,0,0,PartType0,108605,17,17,True,kg,9.990185320066548e+18,4.209965963231357e+18,1.0,True,"-1,2147483647",20,0.0,0.0,9.99018536020568e+18,1.0
,Ma_xp_A1900_n55_r12_v00_72000.hdf5,A1900,n55,r12,v00,,72000,0.004,19062,9.972751113310925e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n55_r12_v00_72000_fof_0.004_0000,Ma_xp_A1900_n55_r12_v00_72000_fof_0.004_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n55_r12_v00_72000_fof_0.004_0000.hdf5,71407403,1900,,,,False,55,12,0,0,PartType0,319379,97,97,True,kg,9.972751113310925e+18,5.967149749250502e+17,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n55_r12_v00_90000_fof_0.004_0000.hdf5,Ma_xp_A1900_n55_r12_v00_90000.hdf5,A1900,n55,r12,v00,,90000,0.004,28826,9.983864024145564e+18,0.0,4.97001916991e+18,0.497108451088,4.1350461825e+18,0.413593254409,0.0,72.0,5.862810741940001e+18,0.586406745591,9.023706120435626e+17,9.99785692444e+18,4.1350461825e+18,0.413593254409,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n55_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n55_r12_v00_90000_fof_0.004_0000,Ma_xp_A1900_n55_r12_v00_90000_fof_0.004_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n55_r12_v00_90000_fof_0.004_0000.hdf5,71407403,1900,,,,False,55,12,0,0,PartType0,319379,72,72,True,kg,9.983864024145564e+18,9.023763927266004e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.98386401305505e+18,1.0
,Ma_xp_A1900_n55_r16_v00_72000.hdf5,A1900,n55,r16,v00,,72000,0.004,89819,9.980232782581295e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n55_r16_v00_72000_fof_0.004_0000,Ma_xp_A1900_n55_r16_v00_72000_fof_0.004_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n55_r16_v00_72000_fof_0.004_0000.hdf5,71407403,1900,,,,False,55,16,0,0,PartType0,319379,58,58,True,kg,9.980232782581295e+18,2.811689506800592e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n55_r16_v00_90000_fof_0.004_0000.hdf5,Ma_xp_A1900_n55_r16_v00_90000.hdf5,A1900,n55,r16,v00,,90000,0.004,90645,9.990375288430428e+18,0.0,4.57176901635e+18,0.457274899101,3.75946016282e+18,0.376026601624,0.0,36.0,6.238396761620001e+18,0.6239733983760001,2.837555822133129e+18,9.99785692444e+18,3.75946016282e+18,0.376026601624,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n55_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n55_r16_v00_90000_fof_0.004_0000,Ma_xp_A1900_n55_r16_v00_90000_fof_0.004_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n55_r16_v00_90000_fof_0.004_0000.hdf5,71407403,1900,,,,False,55,16,0,0,PartType0,319379,36,36,True,kg,9.990375288430428e+18,2.837546514758993e+18,1.0,True,"-1,2147483647",20,0.0,0.0,9.99037525593954e+18,1.0
,Ma_xp_A1900_n60_r12_v00_72000.hdf5,A1900,n60,r12,v00,,72000,0.003,63886,9.975785986035202e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n60_r12_v00_72000_fof_0.003_0000,Ma_xp_A1900_n60_r12_v00_72000_fof_0.003_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n60_r12_v00_72000_fof_0.003_0000.hdf5,140435651,1900,,,,False,60,12,0,0,PartType0,1002827,168,168,True,kg,9.975785986035202e+18,6.36937087117975e+17,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n60_r12_v00_90000_fof_0.003_0000.hdf5,Ma_xp_A1900_n60_r12_v00_90000.hdf5,A1900,n60,r12,v00,,90000,0.003,64224,9.988487570590872e+18,1.0,4.97169199668e+18,0.497267225553,3.94453885294e+18,0.394531659,1.835448272894502e+17,122.0,6.053489855159999e+18,0.605468341,6.403032584372952e+17,9.9980287081e+18,3.94453885294e+18,0.394531659,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n60_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n60_r12_v00_90000_fof_0.003_0000,Ma_xp_A1900_n60_r12_v00_90000_fof_0.003_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n60_r12_v00_90000_fof_0.003_0000.hdf5,140435651,1900,,,,False,60,12,0,0,PartType0,1002827,123,123,True,kg,9.988487570590872e+18,6.403069017605837e+17,1.0,True,"-1,2147483647",20,1.835448272894502e+17,0.0183756375577676,9.804942740145375e+18,0.9816243624422324
,Ma_xp_A1900_n60_r16_v00_72000.hdf5,A1900,n60,r16,v00,,72000,0.003,263006,9.979953367695477e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n60_r16_v00_72000_fof_0.003_0000,Ma_xp_A1900_n60_r16_v00_72000_fof_0.003_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n60_r16_v00_72000_fof_0.003_0000.hdf5,140435651,1900,,,,False,60,16,0,0,PartType0,1002827,125,125,True,kg,9.979953367695477e+18,2.622126938692686e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n60_r16_v00_90000_fof_0.003_0000.hdf5,Ma_xp_A1900_n60_r16_v00_90000.hdf5,A1900,n60,r16,v00,,90000,0.003,264980,9.990750707229274e+18,0.0,4.74237561577e+18,0.474331066076,3.44014450735e+18,0.344082279396,0.0,63.0,6.55788420075e+18,0.655917720604,2.6418092523231416e+18,9.9980287081e+18,3.44014450735e+18,0.344082279396,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n60_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n60_r16_v00_90000_fof_0.003_0000,Ma_xp_A1900_n60_r16_v00_90000_fof_0.003_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n60_r16_v00_90000_fof_0.003_0000.hdf5,140435651,1900,,,,False,60,16,0,0,PartType0,1002827,63,63,True,kg,9.990750707229274e+18,2.6418074321516247e+18,1.0,True,"-1,2147483647",20,0.0,0.0,9.990750722011933e+18,1.0
,Ma_xp_A1900_n65_r11_v00_89000.hdf5,A1900,n65,r11,v00,,89000,0.002,231726,9.983998047823696e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r11_v00_89000_fof_0.002_0000,Ma_xp_A1900_n65_r11_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r11_v00_89000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,11,0,0,PartType0,3227694,269,269,True,kg,9.983998047823696e+18,7.177983011745935e+17,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n65_r12_v00_90000_fof_0.0019_0000.hdf5,Ma_xp_A1900_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,,90000,0.0019,230085,9.988508184959394e+18,0.0,5.03232844263e+18,0.503325594062,3.96335967371e+18,0.396409015229,0.0,219.0,6.03479758672e+18,0.6035909847709999,7.127150260422953e+17,9.99815726043e+18,3.96335967371e+18,0.396409015229,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v00_90000_fof_0.0019_0000,Ma_xp_A1900_n65_r12_v00_90000_fof_0.0019_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v00_90000_fof_0.0019_0000.hdf5,462775088,1900,,,,False,65,12,0,0,PartType0,3227694,219,219,True,kg,9.988508184959394e+18,7.12715585391183e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.988508185932618e+18,1.0
Ma_xp_A1900_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,,90000,0.002,230085,9.988783872833184e+18,0.0,5.03232844263e+18,0.503325594062,3.96335967371e+18,0.396409015229,0.0,219.0,6.03479758672e+18,0.6035909847709999,7.127150260422953e+17,9.99815726043e+18,3.96335967371e+18,0.396409015229,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v00_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,0,0,PartType0,3227694,219,219,True,kg,9.988783872833184e+18,7.12715585391183e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.988783873775448e+18,1.0
Ma_xp_A1900_n65_r12_v02_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r12_v02_90000.hdf5,A1900,n65,r12,v02,,90000,0.002,202858,9.65588021181649e+18,1.0,4.4883404998e+18,0.448918032584,3.55882332999e+18,0.355948923145,381006787927362.9,267.0,6.43930589189e+18,0.6440510768550001,6.28376219391658e+17,9.99812922188e+18,3.55882332999e+18,0.355948923145,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v02_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v02_90000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v02_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v02_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,2,0,PartType0,3227685,268,268,True,kg,9.65588021181649e+18,6.2837651003148e+17,1.0,True,"-1,2147483647",20,381006787927362.9,3.9458526362007095e-05,9.655498800579074e+18,0.999960541473638
Ma_xp_A1900_n65_r12_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r12_v04_90000.hdf5,A1900,n65,r12,v04,,90000,0.002,233489,9.98417772412788e+18,0.0,3.04676259748e+18,0.304732418872,2.312305415e+18,0.231273162822,0.0,255.0,7.68585168543e+18,0.768726837178,7.232593000513503e+17,9.99815710043e+18,2.312305415e+18,0.231273162822,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v04_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v04_90000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v04_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,4,0,PartType0,3227694,255,255,True,kg,9.98417772412788e+18,7.232600172130327e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.984177558680467e+18,1.0
,Ma_xp_A1900_n65_r12_v06_89000.hdf5,A1900,n65,r12,v06,,89000,0.002,263211,9.982306767430496e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r12_v06_89000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v06_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v06_89000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,6,0,PartType0,3227694,256,256,True,kg,9.982306767430496e+18,8.153269647811967e+17,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n65_r12_v08_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r12_v08_90000.hdf5,A1900,n65,r12,v08,,90000,0.002,250293,9.98118541585754e+18,0.0,0.0,0.0,0.0,0.0,0.0,241.0,9.99815710043e+18,1.0,7.753116420384049e+17,9.99815710043e+18,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v08_90000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v08_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v08_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,8,0,PartType0,3227694,241,241,True,kg,9.98118541585754e+18,7.753113647699859e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.981185261472076e+18,1.0
Ma_xp_A1900_n65_r12_v10_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r12_v10_90000.hdf5,A1900,n65,r12,v10,,90000,0.002,309332,9.505983118719535e+18,0.0,1821398303260000.0,0.0001821737417,1074872808220000.0,0.000107507293146,0.0,284.0,9.99706364192178e+18,0.999892492706854,9.581918026295567e+17,9.99813851473e+18,1074872808220000.0,0.000107507293146,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r12_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r12_v10_90000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v10_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v10_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,10,0,PartType0,3227688,284,284,True,kg,9.505983118719535e+18,9.58191919157856e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.505983063680215e+18,1.0
,Ma_xp_A1900_n65_r12_v15_89000.hdf5,A1900,n65,r12,v15,,89000,0.002,626417,9.987272239373132e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r12_v15_89000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v15_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v15_89000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,15,0,PartType0,3227694,142,142,True,kg,9.987272239373132e+18,1.940399438030397e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n65_r12_v20_89000.hdf5,A1900,n65,r12,v20,,89000,0.002,1517782,9.958213488067598e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r12_v20_89000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v20_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v20_89000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,20,0,PartType0,3227689,100,100,True,kg,9.958213488067598e+18,4.701506889502671e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n65_r12_v25_75000.hdf5,A1900,n65,r12,v25,,75000,0.002,1964741,9.938280333658276e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r12_v25_75000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v25_75000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v25_75000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,25,0,PartType0,3227694,244,244,True,kg,9.938280333658276e+18,6.086013743236382e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A1900_n65_r12_v30_65000.hdf5,A1900,n65,r12,v30,,65000,0.002,2195315,9.982703251757138e+18,,,,,,,,,,,,,,,,,Ma_xp_A1900_n65_r12_v30_65000_fof_0.002_0000,Ma_xp_A1900_n65_r12_v30_65000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r12_v30_65000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,12,30,0,PartType0,3227694,82,82,True,kg,9.982703251757138e+18,6.800243628473971e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A1900_n65_r13_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r13_v00_90000.hdf5,A1900,n65,r13,v00,,90000,0.002,231952,9.985571635012112e+18,0.0,5.0127607208e+18,0.501368469254,4.04010614831e+18,0.404085083654,0.0,252.0,5.95805095212e+18,0.595914916346,7.184982640102825e+17,9.99815710043e+18,4.04010614831e+18,0.404085083654,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n65_r13_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A1900_n65_r13_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r13_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r13_v00_90000_fof_0.002_0000.hdf5,462775096,1900,,,,False,65,13,0,0,PartType0,3227694,252,252,True,kg,9.985571635012112e+18,7.184983628052302e+17,1.0,True,"-1,2147483647",20,0.0,0.0,9.985571485955656e+18,1.0
