task,dataset,feature_set,target,model,group_column,group_value,count,mean_residual,mean_absolute_error,underprediction_rate
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.0,12,-1.3482680193295014e+18,1.3482680193295014e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.2,1,-2.257736823317092e+17,2.257736823317092e+17,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.4,1,-1.4608491963340595e+18,1.4608491963340595e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.6,1,3.6155454739304535e+18,3.6155454739304535e+18,1.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.1,11,-7.02688752108458e+17,8.029811841766675e+17,0.09090909090909091
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.2,74,9.87956001335027e+17,1.5791710798452462e+18,0.47297297297297297
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.3,11,4.61264610719767e+17,9.207963880679022e+17,0.7272727272727273
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.4,18,-7.883453979599046e+16,5.033179915863605e+17,0.5
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.5,12,-8.069063662281093e+16,3.2860265388987974e+17,0.8333333333333334
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.6,66,6.21787632182523e+17,1.5019767535142093e+18,0.48484848484848486
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.7,12,1.2638633693302172e+18,1.76073838643423e+18,0.6666666666666666
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.8,3,-6.50024318751564e+17,8.541124589833609e+17,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.9,3,2.1354675738074685e+17,3.406573295736295e+17,0.6666666666666666
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.0,12,-2.869527519411757e+16,1.9628344699187584e+17,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.2,1,7.301812362789734e+16,7.301812362789734e+16,1.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.4,1,-4.871739756035311e+18,4.871739756035311e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.6,1,4.899724238201103e+18,4.899724238201103e+18,1.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.1,11,-4.158413700534751e+17,4.9694422074950637e+17,0.09090909090909091
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.2,74,1.1331136321370003e+18,1.558791499995895e+18,0.4864864864864865
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.3,11,5.972448970299375e+17,9.841240974661989e+17,0.8181818181818182
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.4,18,-1.2770633701422976e+16,5.69946539901001e+17,0.5
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.5,12,4.985659177774502e+16,4.3316780903867757e+17,0.8333333333333334
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.6,66,5.94561846946172e+17,1.4131567051887107e+18,0.42424242424242425
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.7,12,1.1772759282799268e+18,1.7293727684435116e+18,0.75
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.8,3,-5.753196602986225e+17,9.637727773940835e+17,0.6666666666666666
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.9,3,1.812838585372465e+17,3.0423309969771014e+17,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.0,12,-1.5198562050575722e+17,2.8341693747665757e+17,0.25
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.2,1,-5.800525239452488e+17,5.800525239452488e+17,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.4,1,-1.7645156226162166e+18,1.7645156226162166e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.6,1,4.942191917106122e+18,4.942191917106122e+18,1.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.1,11,-2.913619897230943e+18,3.387954435613848e+18,0.18181818181818182
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.2,74,9.165367308019896e+17,3.0249032586257526e+18,0.40540540540540543
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.3,11,7.85837532821253e+16,1.111751954828519e+18,0.7272727272727273
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.4,18,-8.02805484201641e+17,2.403331528807457e+18,0.2222222222222222
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.5,12,-1.725373015002544e+18,2.3505782363485455e+18,0.16666666666666666
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.6,66,3.4170388935871904e+17,2.179771278199091e+18,0.36363636363636365
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.7,12,3.021399155281216e+17,1.7596847230403776e+18,0.75
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.8,3,-1.038656102605295e+18,1.038656102605295e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.9,3,5.0616892687193256e+16,2.433503496046751e+18,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.0,12,-2.5982183096603107e+17,1.1012295822634971e+18,0.4166666666666667
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.2,1,-1.1340204746249738e+18,1.1340204746249738e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.4,1,-2.397431838022776e+18,2.397431838022776e+18,0.0
regression,positive_bound_runs,without_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.6,1,4.1422781756788285e+18,4.1422781756788285e+18,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,mass_log10_kg,19.0,31,-1.7958264236583862e+17,1.7958264236583862e+17,0.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,mass_log10_kg,19.5,10,-1.695078128244519e+17,1.695078128244519e+17,0.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,mass_log10_kg,20.0,172,3.374884874564498e+16,1.1801838306737048e+17,0.32558139534883723
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,mass_log10_kg,20.5,6,1.0448110837949158e+16,1.0448110837949158e+16,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,mass_log10_kg,21.0,6,2.3244156538448074e+17,2.3244156538448074e+17,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,mass_log10_kg,19.0,31,-4882681420470404.0,2.212099725048695e+16,0.45161290322580644
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,mass_log10_kg,19.5,10,-4.013310150588233e+16,8.810121436232427e+16,0.5
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,mass_log10_kg,20.0,172,-4927060231512057.0,8.418074349040168e+16,0.38953488372093026
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,mass_log10_kg,20.5,6,-3.261430351716928e+16,8.294451673735538e+16,0.5
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,mass_log10_kg,21.0,6,1.990747588027999e+17,1.990747588027999e+17,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,mass_log10_kg,19.0,31,-8829045953970200.0,1.4684094793574384e+16,0.45161290322580644
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,mass_log10_kg,19.5,10,-5.291677968375044e+16,8.981422487926341e+16,0.3
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,mass_log10_kg,20.0,172,1.4857052201264102e+16,6.966741276709207e+16,0.42441860465116277
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,mass_log10_kg,20.5,6,-2709903317802021.5,4.043140985911784e+16,0.5
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,mass_log10_kg,21.0,6,1.94755561867769e+17,1.94755561867769e+17,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,mass_log10_kg,19.0,31,6.100003765316303e+16,8.548904622734067e+16,0.7096774193548387
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,mass_log10_kg,19.5,10,-6.0410899621248856e+16,9.780365973073064e+16,0.5
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,mass_log10_kg,20.0,172,-2.088016796942054e+16,9.921656320008882e+16,0.31976744186046513
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,mass_log10_kg,20.5,6,1.6028422217124614e+17,1.6028422217124614e+17,1.0
regression,all_successful_runs,with_fof_linking_length,average_bound_fragment_mass_kg,ridge,mass_log10_kg,21.0,6,2.2563480081774016e+17,2.2563480081774016e+17,1.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,18.0,10,-106.75460122699387,106.75460122699387,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,18.5,8,-107.96625766871165,107.96625766871165,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,19.0,81,-86.33553329954148,86.33553329954148,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,19.5,10,-85.69631901840492,85.69631901840492,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,20.0,286,17.708151357844603,126.37103931462592,0.32517482517482516
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,20.5,6,243.36707566462164,243.36707566462164,1.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,dummy_mean,mass_log10_kg,21.0,6,548.920512820513,548.920512820513,1.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,18.0,10,10.450581936179805,33.01176488416353,0.5
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,18.5,8,-6.897197630790032,18.59160511718468,0.375
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,19.0,81,-15.240943600752534,47.28535699499628,0.5802469135802469
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,19.5,10,-11.006632288380882,22.901827784247864,0.3
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,20.0,286,-0.7192466756649304,91.11107404027382,0.3986013986013986
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,20.5,6,-141.7508804274768,141.7508804274768,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,mass_log10_kg,21.0,6,28.99682317128774,476.6568695670666,0.5
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,18.0,10,-0.3560322751322752,0.3560322751322752,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,18.5,8,-0.38317228835978834,0.38317228835978834,0.0
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,19.0,81,-36.14109588388291,38.502655777350206,0.14814814814814814
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,19.5,10,7.847430952380949,26.597916666666663,0.5
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,20.0,286,0.3235817935302131,72.37409060613693,0.32517482517482516
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,20.5,6,4.126145662978975,32.72004072470744,0.5
regression,all_successful_runs,with_fof_linking_length,bound_fragment_count,random_forest_regressor,mass_log10_kg,21.0,6,75.92075881834205,423.22582098765434,0.5
