dataset,feature_set,target,model,group_feature,group_value,count,mean_residual,median_residual,mae_within_group
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.6,5,-33.82304200515959,-33.53820471879095,178.94710717099906
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.8,4,50.07167438112546,61.03339542127813,85.42405409305064
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.0,1,-194.59813396348864,-194.59813396348864,194.59813396348864
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.2,2,-187.67006210663422,-187.67006210663422,187.67006210663422
full,with_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.5,1,127.75901581845545,127.75901581845545,127.75901581845545
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,77,5.720974405691049e+18,-1.6841596763579318e+19,3.1276876797532733e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,3,3.0947969503837684e+19,4.856768159650689e+19,4.434117927620706e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.4,5,-1.555860894022604e+19,-2.3157002112174207e+19,1.7958501842359824e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,5,-1.088281853756645e+19,-2.0166015308896272e+19,1.536445575338486e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,4,-2.5262131765783183e+18,-2.2467837364848947e+18,1.8874423643485225e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,1,-1.8786491006686933e+19,-1.8786491006686933e+19,1.8786491006686933e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.2,2,-2.0050171732508066e+19,-2.0050171732508066e+19,2.0050171732508066e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.5,1,-2.2960278390262067e+19,-2.2960278390262067e+19,2.2960278390262067e+19
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.0,77,2.21856435158953e+18,1.6755022920071562e+18,8.113661053769595e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.2,3,2.608613404387529e+18,2.9887291481345393e+18,2.608613404387529e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.4,5,-4.30137892021823e+18,5.0741064430952826e+17,5.709855767101187e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.6,5,2.8434509416132577e+18,2.393801872453757e+18,3.3549582350424054e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.8,4,-2.999663342376868e+18,1.9260404515626403e+17,5.164823692169136e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.0,1,-6.128518574829292e+17,-6.128518574829292e+17,6.128518574829292e+17
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.2,2,-8.475443874141988e+17,-8.475443874141988e+17,8.475443874141988e+17
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,1.5,1,2.92620096906554e+17,2.92620096906554e+17,2.92620096906554e+17
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.0,77,-3.7761036270874163e+18,-1.6648188942678938e+17,1.37747206418842e+19
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.2,3,-3.86073089458454e+17,-2.3991211686205696e+17,1.1461937731392902e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.4,5,-1.0177502144362127e+18,-6.948083300653952e+16,1.619497690526059e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.6,5,-1.5955936911489168e+17,-3.2751817011726234e+17,1.2138398486813827e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,0.8,4,-2.900224651559434e+17,2.5940043314451974e+17,1.5536045059497964e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.0,1,-4.856307151884186e+16,-4.856307151884186e+16,4.856307151884186e+16
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.2,2,-7.608817119612191e+17,-7.608817119612191e+17,7.608817119612191e+17
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,v_inf_kms,1.5,1,-1.0425317643164333e+17,-1.0425317643164333e+17,1.0425317643164333e+17
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.0,77,4626512483209482.0,2.1932715601029084e+18,2.101256781538393e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.2,3,1.8441898332498526e+19,2.119443025317077e+19,1.8441898332498526e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.4,5,6.602944736661133e+18,9.815715028881916e+18,1.9041505630377193e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.6,5,-1.027808951594389e+19,-8.943125492977479e+18,1.027808951594389e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,0.8,4,-1.0147603739722957e+17,1.1560498441642865e+18,1.5746250634971417e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.0,1,5.579271664756556e+18,5.579271664756556e+18,5.579271664756556e+18
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.2,2,4.288754093730525e+18,4.288754093730525e+18,4.288754093730525e+18
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,v_inf_kms,1.5,1,2.465696890268591e+19,2.465696890268591e+19,2.465696890268591e+19
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.0,77,306967.23446374596,-514757.54475703323,1056241.0281994222
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.2,3,927349.1219096334,1497054.4552429668,1408798.8184143223
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.4,5,14460.455242966767,-721215.5447570332,888972.3089514065
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.6,5,-340194.94475703326,-455411.54475703323,447050.7268542199
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,0.8,4,-138386.54475703323,-157980.04475703323,575218.0
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.0,1,-680988.5447570332,-680988.5447570332,680988.5447570332
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.2,2,-720637.5447570332,-720637.5447570332,720637.5447570332
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,v_inf_kms,1.5,1,-659290.5447570332,-659290.5447570332,659290.5447570332
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.0,77,27213.191566678735,-21485.703589934627,238607.04701463255
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.2,3,-75265.43859650381,-125853.26232725987,94377.6602090203
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.4,5,83141.45646127732,56143.44983491174,176376.47886105534
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.6,5,-33226.15157118226,-64537.850301791215,90012.64372264202
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,0.8,4,35812.02275553193,44456.34357027694,86832.15241769535
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.0,1,10008.890688988933,10008.890688988933,10008.890688988933
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.2,2,-1623.5337216415137,-1623.5337216415137,20096.575589369553
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,v_inf_kms,1.5,1,52936.00008714473,52936.00008714473,52936.00008714473
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.0,77,3540.1091890803464,-3455.9658519721415,283931.7292125332
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.2,3,-16614.834694716013,-7354.63823229546,29398.679380782432
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.4,5,12804.78565132296,-16256.722392857104,75341.57434709017
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.6,5,-14021.759825661156,-16484.55537566135,54071.58305978829
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,0.8,4,16321.442452816675,31362.660242273683,49467.7744137955
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.0,1,4048.682706349209,4048.682706349209,4048.682706349209
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.2,2,-26373.12236970898,-26373.12236970898,26373.12236970898
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,v_inf_kms,1.5,1,22295.750157407427,22295.750157407427,22295.750157407427
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.0,77,135113.5478953048,115115.45308462274,578650.1245812161
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.2,3,733572.6696163355,748209.1302263639,733572.6696163355
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.4,5,335755.34157729556,551252.3724546237,503761.78254749614
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.6,5,-556996.0725567648,-471283.2223082329,556996.0725567648
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,0.8,4,-214755.7748756928,-84211.28762311605,436605.5711023309
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.0,1,332266.51659447164,332266.51659447164,332266.51659447164
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.2,2,238046.62659379793,238046.62659379793,238046.62659379793
full,with_fof_linking_length,largest_fragment_particle_count,ridge,v_inf_kms,1.5,1,226023.5623748335,226023.5623748335,226023.5623748335
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.0,77,-72.68043976483871,-225.00511508951405,380.9902680439765
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.2,3,-296.67178175618074,-348.00511508951405,296.67178175618074
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.4,5,-141.80511508951403,-89.00511508951405,141.80511508951403
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.6,5,-158.80511508951403,-156.00511508951405,158.80511508951403
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,0.8,4,-179.00511508951405,-173.50511508951405,179.00511508951405
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.0,1,-185.00511508951405,-185.00511508951405,185.00511508951405
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.2,2,-193.50511508951405,-193.50511508951405,193.50511508951405
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,v_inf_kms,1.5,1,-175.00511508951405,-175.00511508951405,175.00511508951405
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.0,77,-108.60751445998011,-109.17212353783586,236.23563547470778
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.2,3,-85.72192449547317,-60.96324637468393,85.72192449547317
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.4,5,119.96476466769687,109.34654977305507,119.96476466769687
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.6,5,4.24125727874449,5.479743335147532,143.64810207383454
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,0.8,4,82.12111238119678,90.95766043939692,82.12111238119678
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.0,1,-50.317341625905954,-50.317341625905954,50.317341625905954
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.2,2,-11.48839215406457,-11.48839215406457,19.353011387196773
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,v_inf_kms,1.5,1,49.567738911225945,49.567738911225945,49.567738911225945
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.0,77,-142.34005175714643,-80.67430744255739,306.50089414916806
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.2,3,-53.02081194138865,-41.07828105690604,57.64067247234573
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.4,5,31.694265977541,20.4005912698413,31.694265977541
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.6,5,-49.23098205868202,-22.307400793650743,49.23098205868202
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,0.8,4,8.725312981000528,-9.233317460317352,25.66751734607979
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.0,1,0.3814880952381259,0.3814880952381259,0.3814880952381259
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.2,2,19.086203703703717,19.086203703703717,19.086203703703717
full,without_fof_linking_length,fragment_count_min_particles,random_forest,v_inf_kms,1.5,1,35.284104497354576,35.284104497354576,35.284104497354576
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.0,77,-81.77575461575397,-194.2437493182997,354.30974090024233
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.2,3,-285.1627153522816,-273.19162369534024,285.1627153522816
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.4,5,32.06201726135644,86.87213270480686,103.49609382670121
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.6,5,-35.23947993873992,-25.13717990957565,174.06597587956654
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,0.8,4,64.66724470363062,65.76561085023769,102.95467676664987
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.0,1,-170.09975906540558,-170.09975906540558,170.09975906540558
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.2,2,-162.19554339018185,-162.19554339018185,162.19554339018185
full,without_fof_linking_length,fragment_count_min_particles,ridge,v_inf_kms,1.5,1,92.60314929158011,92.60314929158011,92.60314929158011
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,77,5.720974405691049e+18,-1.6841596763579318e+19,3.1276876797532733e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,3,3.0947969503837684e+19,4.856768159650689e+19,4.434117927620706e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.4,5,-1.555860894022604e+19,-2.3157002112174207e+19,1.7958501842359824e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,5,-1.088281853756645e+19,-2.0166015308896272e+19,1.536445575338486e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,4,-2.5262131765783183e+18,-2.2467837364848947e+18,1.8874423643485225e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,1,-1.8786491006686933e+19,-1.8786491006686933e+19,1.8786491006686933e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.2,2,-2.0050171732508066e+19,-2.0050171732508066e+19,2.0050171732508066e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,v_inf_kms,1.5,1,-2.2960278390262067e+19,-2.2960278390262067e+19,2.2960278390262067e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.0,77,5.387076363648341e+17,1.7719631093204493e+18,1.2603163803801336e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.2,3,1.0362252526059481e+19,1.2038253343290081e+19,1.0362252526059481e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,v_inf_kms,0.4,5,-4.252042362399644e+18,9.171637662162683e+17,6.277769382577675e+18
