fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,physical_path,physical_exists,fof_filename_exists_in_source,metadata_status,metadata_conflicts,spin_orientation,spin_period_hr,periapsis_rm,v_inf_kms,v_inf_source,physical_snapshot_date,physical_output_type,physical_run_name,physical_particle_count,scenario_name
Ma_xp_A2000_s047z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r22_v00_90000.hdf5,A2000,n65,r22,v00,s047z,90000,0.0040,75,1.0004011567103413e+20,0,0.0,0.0,0.0,75,1.0004011567103413e+20,1.0,8.132809739364424e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r22_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.2,0.0,physical_snapshot_filename,18:25:13 2023-04-23 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r22_v00_90000
Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r24_v00_90000.hdf5,A2000,n65,r24,v00,s047z,90000,0.0040,225,9.962433312355916e+19,0,0.0,0.0,0.0,225,9.962433312355916e+19,1.0,9.425808328687691e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r24_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.4,0.0,physical_snapshot_filename,17:12:56 2023-04-29 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r24_v00_90000
Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r26_v00_90000.hdf5,A2000,n65,r26,v00,s047z,90000,0.0040,1,1.0007002011234022e+20,0,0.0,0.0,0.0,1,1.0007002011234022e+20,1.0,1.0007002011234022e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r26_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.6,0.0,physical_snapshot_filename,11:09:37 2023-04-23 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r26_v00_90000
Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r28_v00_90000.hdf5,A2000,n65,r28,v00,s047z,90000,0.0040,1,1.0007002011234022e+20,0,0.0,0.0,0.0,1,1.0007002011234022e+20,1.0,1.0007002011234022e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r28_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,2.8,0.0,physical_snapshot_filename,23:27:51 2023-04-22 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r28_v00_90000
Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r30_v00_90000.hdf5,A2000,n65,r30,v00,s047z,90000,0.0040,1,1.0007002011234022e+20,0,0.0,0.0,0.0,1,1.0007002011234022e+20,1.0,1.0007002011234022e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r30_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,3.0,0.0,physical_snapshot_filename,17:49:31 2023-04-23 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s047z_n65_r30_v00_90000
Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086mz_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s086mz,90000,0.0040,204,9.989067223980528e+19,31,5.244675836427602e+18,0.0525041599863982,1.8987887735435702e+18,173,9.46459964033777e+19,0.947495840013602,3.754609552944561e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r12_v00_90000.hdf5,True,False,mapped,,retrograde_z,8.6,1.2,0.0,physical_snapshot_filename,11:45:09 2023-04-17 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086mz_n65_r12_v00_90000
Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086mz_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s086mz,90000,0.0040,2,1.0000496261440541e+20,0,0.0,0.0,0.0,2,1.0000496261440541e+20,1.0,7.1635871792097845e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v00_90000.hdf5,True,False,mapped,,retrograde_z,8.6,1.6,0.0,physical_snapshot_filename,14:37:03 2023-06-15 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086mz_n65_r16_v00_90000
Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086mz_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s086mz,90000,0.0040,2,1.0000496261440541e+20,0,0.0,0.0,0.0,2,1.0000496261440541e+20,1.0,6.6561334918341894e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v06_90000.hdf5,True,False,mapped,,retrograde_z,8.6,1.6,0.6,physical_snapshot_filename,04:11:29 2023-06-15 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086mz_n65_r16_v06_90000
Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086x_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s086x,90000,0.0040,974,9.728982306173503e+19,315,1.7965725736527008e+19,0.18466192219433783,4.128716037606689e+18,659,7.932409732520804e+19,0.8153380778056624,8.33136978796327e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,1.2,0.0,physical_snapshot_filename,13:37:03 2023-04-03 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086x_n65_r12_v00_90000
Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086x_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s086x,90000,0.0040,107,9.954862335071314e+19,48,1.2342506520143438e+19,0.12398470320036846,2.912886565109835e+18,59,8.720611683056971e+19,0.8760152967996316,2.9880418151329194e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,1.6,0.0,physical_snapshot_filename,13:47:53 2023-06-14 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086x_n65_r16_v00_90000
Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086x_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s086x,90000,0.0040,111,9.969093289213036e+19,0,0.0,0.0,0.0,111,9.969093289213036e+19,1.0,3.10323348276132e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,8.6,1.6,0.6,physical_snapshot_filename,07:30:26 2023-06-16 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086x_n65_r16_v06_90000
Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086x_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s086x,90000,0.0040,20,9.995537564533298e+19,0,0.0,0.0,0.0,20,9.995537564533298e+19,1.0,8.509462273036277e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,2.0,0.0,physical_snapshot_filename,14:35:24 2023-07-03 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086x_n65_r20_v00_90000
Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086y_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s086y,90000,0.0040,710,9.81320741759859e+19,243,1.9517089483153596e+19,0.19888593660165052,3.5417998647910743e+18,467,7.86149846928323e+19,0.8011140633983496,9.119859519984112e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,1.2,0.0,physical_snapshot_filename,09:42:41 2023-04-03 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086y_n65_r12_v00_90000
Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086y_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s086y,90000,0.0040,645,9.850119350206051e+19,241,1.586223259385604e+19,0.1610359431180316,4.4459081930752276e+18,404,8.263896090820447e+19,0.8389640568819684,1.9719042534577086e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,1.6,0.0,physical_snapshot_filename,17:47:05 2023-06-16 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086y_n65_r16_v00_90000
Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086y_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s086y,90000,0.0040,634,9.832245271831368e+19,11,3.6706374362146857e+18,0.03733264716992752,1.3513081558495178e+18,623,9.465181528209898e+19,0.9626673528300723,3.6782778774045008e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,8.6,1.6,0.6,physical_snapshot_filename,12:31:06 2023-06-24 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086y_n65_r16_v06_90000
Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086y_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s086y,90000,0.0040,249,9.86874925051159e+19,0,0.0,0.0,0.0,249,9.86874925051159e+19,1.0,9.014537809854382e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,8.6,2.0,0.0,physical_snapshot_filename,06:22:46 2023-07-14 BST,FullVolume,Untitled SWIFT simulation,3161874,Ma_xp_A2000_s086y_n65_r20_v00_90000
Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086z_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s086z,90000,0.0040,337,9.989772446775134e+19,118,2.52111472267804e+19,0.2523695846036912,2.1434030629303247e+18,219,7.468657724097094e+19,0.7476304153963088,3.4965454306459617e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,8.6,1.2,0.0,physical_snapshot_filename,08:00:01 2023-03-27 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A2000_s086z_n65_r12_v00_90000
Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086z_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s086z,90000,0.0040,334,9.992270769828137e+19,103,2.0056885385615454e+19,0.20072399805435243,2.1583297525994324e+18,231,7.98658223126659e+19,0.7992760019456475,5.918875194575314e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,8.6,1.6,0.0,physical_snapshot_filename,02:19:37 2023-03-28 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086z_n65_r16_v00_90000
Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086z_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s086z,90000,0.0040,266,9.992229658174482e+19,37,8.137955309175474e+18,0.08144283695999666,1.8548941861267873e+18,229,9.178434127256938e+19,0.9185571630400037,7.352881006089574e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v06_90000.hdf5,True,False,mapped,,prograde_z,8.6,1.6,0.6,physical_snapshot_filename,17:46:29 2023-06-01 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086z_n65_r16_v06_90000
Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s086z_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s086z,90000,0.0040,85,9.997061857816455e+19,0,0.0,0.0,0.0,85,9.997061857816455e+19,1.0,7.1519051470829674e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,8.6,2.0,0.0,physical_snapshot_filename,03:30:46 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162278,Ma_xp_A2000_s086z_n65_r20_v00_90000
Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170mz_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s170mz,90000,0.0040,275,9.975855858542331e+19,59,1.4614407265541183e+19,0.146497778965269,2.0746865615071299e+18,216,8.514415131988215e+19,0.8535022210347312,1.3978439499963052e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r12_v00_90000.hdf5,True,False,mapped,,retrograde_z,17.0,1.2,0.0,physical_snapshot_filename,08:11:20 2023-04-12 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170mz_n65_r12_v00_90000
Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170mz_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s170mz,90000,0.0040,177,9.964081250505086e+19,6,6.721220325422648e+18,0.06745449135194422,6.684560845962776e+18,171,9.291959217962821e+19,0.9325455086480559,5.9742921147368e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v00_90000.hdf5,True,False,mapped,,retrograde_z,17.0,1.6,0.0,physical_snapshot_filename,04:20:15 2023-06-19 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170mz_n65_r16_v00_90000
Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170mz_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s170mz,90000,0.0040,77,9.981432141026112e+19,0,0.0,0.0,0.0,77,9.981432141026112e+19,1.0,6.855796295581421e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v06_90000.hdf5,True,False,mapped,,retrograde_z,17.0,1.6,0.6,physical_snapshot_filename,15:59:43 2023-06-14 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170mz_n65_r16_v06_90000
Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170x_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s170x,90000,0.0040,251,9.886486931138067e+19,59,2.170863226870417e+19,0.21957882936487347,3.4049425564783744e+18,192,7.715623704267651e+19,0.7804211706351267,7.953844011617172e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,1.2,0.0,physical_snapshot_filename,21:13:55 2023-04-01 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170x_n65_r12_v00_90000
Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170x_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s170x,90000,0.0040,117,9.955145305106928e+19,24,1.3169499616883851e+19,0.13228837162354606,3.1045305947380905e+18,93,8.638195343418542e+19,0.8677116283764538,2.3997402612392686e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,1.6,0.0,physical_snapshot_filename,16:15:21 2023-06-12 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170x_n65_r16_v00_90000
Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170x_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s170x,90000,0.0040,132,9.960033235768082e+19,0,0.0,0.0,0.0,132,9.960033235768082e+19,1.0,3.464238712030334e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,17.0,1.6,0.6,physical_snapshot_filename,13:51:54 2023-06-13 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s170x_n65_r16_v06_90000
Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170x_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s170x,90000,0.0040,10,9.982935147993652e+19,0,0.0,0.0,0.0,10,9.982935147993652e+19,1.0,8.58064848588708e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,2.0,0.0,physical_snapshot_filename,22:15:14 2023-06-26 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170x_n65_r20_v00_90000
Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170y_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s170y,90000,0.0040,231,9.899837170514895e+19,66,1.8652728373684113e+19,0.18841449664685725,3.433202878714821e+18,165,8.034564333146482e+19,0.8115855033531426,9.61438265529594e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,1.2,0.0,physical_snapshot_filename,06:41:41 2023-04-02 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170y_n65_r12_v00_90000
Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170y_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s170y,90000,0.0040,120,9.954270656009188e+19,44,1.2386199266354498e+19,0.12443100749804512,2.9203806514051773e+18,76,8.71565072937374e+19,0.8755689925019551,2.163679737157281e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,1.6,0.0,physical_snapshot_filename,06:59:54 2023-06-14 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170y_n65_r16_v00_90000
Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170y_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s170y,90000,0.0040,67,9.963500256279457e+19,3,4546912181069435.0,4.563569091297771e-05,1547213172725016.2,64,9.96304556506135e+19,0.9999543643090869,3.0679342669125415e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,17.0,1.6,0.6,physical_snapshot_filename,22:51:26 2023-06-22 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170y_n65_r16_v06_90000
Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170y_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s170y,90000,0.0040,21,9.972164649746139e+19,0,0.0,0.0,0.0,21,9.972164649746139e+19,1.0,8.86844592388416e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,17.0,2.0,0.0,physical_snapshot_filename,10:42:22 2023-06-28 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170y_n65_r20_v00_90000
Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170z_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s170z,90000,0.0040,323,9.974801227526573e+19,99,2.3374033582366e+19,0.2343308207271615,2.9668917739239327e+18,224,7.637397869289973e+19,0.7656691792728385,5.566683540781856e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,17.0,1.2,0.0,physical_snapshot_filename,19:38:57 2023-03-27 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170z_n65_r12_v00_90000
Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170z_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s170z,90000,0.0040,270,9.977396756560622e+19,82,1.7830779269627402e+19,0.1787117391909147,1.7102389198835901e+18,188,8.194318829597881e+19,0.8212882608090852,1.252794293842601e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,17.0,1.6,0.0,physical_snapshot_filename,08:57:25 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A2000_s170z_n65_r16_v00_90000
Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170z_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s170z,90000,0.0040,229,9.977734617393283e+19,20,5.515215020962289e+18,0.055275222607625914,2.0144399751080904e+18,209,9.426213115297053e+19,0.9447247773923739,1.6916723618077633e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v06_90000.hdf5,True,False,mapped,,prograde_z,17.0,1.6,0.6,physical_snapshot_filename,05:56:55 2023-06-03 BST,FullVolume,Untitled SWIFT simulation,3162270,Ma_xp_A2000_s170z_n65_r16_v06_90000
Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s170z_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s170z,90000,0.0040,8,9.980093327885638e+19,0,0.0,0.0,0.0,8,9.980093327885638e+19,1.0,8.500982795386598e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,17.0,2.0,0.0,physical_snapshot_filename,12:20:19 2023-04-18 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s170z_n65_r20_v00_90000
Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000c30_n65_r12_v00_90000.hdf5,A2000c30,n65,r12,v00,,90000,0.0040,220,9.989343606934811e+19,102,1.6140753398481797e+19,0.16157971968525087,1.8614501713851965e+18,118,8.375268267086635e+19,0.8384202803147495,2.958844601101288e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v00_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.0,physical_snapshot_filename,10:55:57 2023-06-21 BST,FullVolume,Untitled SWIFT simulation,3195625,Ma_xp_A2000c30_n65_r12_v00_90000
Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000c30_n65_r12_v02_90000.hdf5,A2000c30,n65,r12,v02,,90000,0.0040,201,9.982236519051277e+19,94,1.5689772385815538e+19,0.1571769247890623,2.707888072600251e+18,107,8.413259280469724e+19,0.8428230752109378,2.875154887483925e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v02_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.2,physical_snapshot_filename,06:05:40 2023-06-28 BST,FullVolume,Untitled SWIFT simulation,3195620,Ma_xp_A2000c30_n65_r12_v02_90000
Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000c30_n65_r12_v04_90000.hdf5,A2000c30,n65,r12,v04,,90000,0.0040,212,9.98912776665291e+19,84,1.4759907533025427e+19,0.14775972314919222,2.2503692898214234e+18,128,8.513137013350367e+19,0.8522402768508078,3.3638109734158504e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v04_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.4,physical_snapshot_filename,19:21:00 2023-06-21 BST,FullVolume,Untitled SWIFT simulation,3195625,Ma_xp_A2000c30_n65_r12_v04_90000
Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000c30_n65_r12_v06_90000.hdf5,A2000c30,n65,r12,v06,,90000,0.0040,294,9.96730600381809e+19,42,1.2208800818233719e+19,0.12248847194574942,2.4505689486331807e+18,252,8.746425921994716e+19,0.8775115280542504,3.7520575461010194e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v06_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.6,physical_snapshot_filename,14:38:13 2023-07-02 BST,FullVolume,Untitled SWIFT simulation,3195620,Ma_xp_A2000c30_n65_r12_v06_90000
Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000c30_n65_r12_v08_90000.hdf5,A2000c30,n65,r12,v08,,90000,0.0040,313,9.96982726823831e+19,10,2.334797239688498e+18,0.02341863280948359,8.569796644986257e+17,303,9.73634754426946e+19,0.9765813671905165,4.1191611579452015e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v08_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.8,physical_snapshot_filename,12:27:18 2023-06-23 BST,FullVolume,Untitled SWIFT simulation,3195625,Ma_xp_A2000c30_n65_r12_v08_90000
