simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,largest_fragment_particle_count,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,total_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles
Ma_xp_A2000_s047z_n65_r20_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v02,2,90000,0.004,0,PartType0,3162278,272,272,933177,True,kg,9.993030784128826e+19,2.9530302416540934e+19,9.993030784128826e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r20_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v04,4,90000,0.004,0,PartType0,3162278,220,220,932252,True,kg,9.999033823645198e+19,2.950103088763409e+19,9.999033823645198e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r20_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v06,6,90000,0.004,0,PartType0,3162278,215,215,1073751,True,kg,1.0000508467087237e+20,3.3978752757435617e+19,1.0000508467087237e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r20_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v08,8,90000,0.004,0,PartType0,3162277,171,171,1221602,True,kg,1.0000394550531947e+20,3.865748400123037e+19,1.0000394550531947e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r20_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r20_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r20_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r20,20,v10,10,90000,0.004,0,PartType0,3162278,142,142,1601487,True,kg,9.999448359214757e+19,5.067891835865801e+19,9.999448359214757e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r22_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r22,22,v00,0,90000,0.004,0,PartType0,3162278,75,75,2570021,True,kg,1.0004011566612025e+20,8.132810127873286e+19,1.0004011566612025e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r24,24,v00,0,90000,0.004,0,PartType0,3162278,225,225,2978617,True,kg,9.962433353353665e+19,9.425808763630741e+19,9.962433353353665e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r26,26,v00,0,90000,0.004,0,PartType0,3162278,1,1,3162278,True,kg,1.0007002011416971e+20,1.0007002011416971e+20,1.0007002011416971e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r28,28,v00,0,90000,0.004,0,PartType0,3162278,1,1,3162278,True,kg,1.0007002011410899e+20,1.0007002011410899e+20,1.0007002011410899e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r30,30,v00,0,90000,0.004,0,PartType0,3162278,1,1,3162278,True,kg,1.000700201139792e+20,1.000700201139792e+20,1.000700201139792e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,204,204,1187253,True,kg,9.989067223770263e+19,3.7546086876864274e+19,9.989067223770263e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,2,2,2265213,True,kg,1.0000496261311354e+20,7.1635867777669644e+19,1.0000496261311354e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,2,2,2104750,True,kg,1.0000496261323552e+20,6.656133036678551e+19,1.0000496261323552e+20,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,974,974,263448,True,kg,9.728982156964667e+19,8.331371295678641e+18,9.728982156964667e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,107,107,944855,True,kg,9.954862310275018e+19,2.988042249168565e+19,9.954862310275018e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,111,111,981280,True,kg,9.969093272420708e+19,3.1032339260917387e+19,9.969093272420708e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162278,20,20,2690795,True,kg,9.99553756616983e+19,8.509462317217323e+19,9.99553756616983e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162278,710,710,288381,True,kg,9.813207352690331e+19,9.119862359047161e+18,9.813207352690331e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,645,645,623540,True,kg,9.850119321792805e+19,1.971904638018953e+19,9.850119321792805e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,634,634,1163116,True,kg,9.832245230488566e+19,3.678278371733527e+19,9.832245230488566e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3161874,249,249,2850506,True,kg,9.868749249300003e+19,9.01453767886946e+19,9.868749249300003e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162276,337,337,110565,True,kg,9.989772448645448e+19,3.496542664345456e+18,9.989772448645448e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162278,334,334,187162,True,kg,9.992270773453557e+19,5.918877010847529e+18,9.992270773453557e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162278,266,266,232507,True,kg,9.992229652824475e+19,7.352882831090865e+18,9.992229652824475e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162278,85,85,2261519,True,kg,9.997061857580974e+19,7.15190476278969e+19,9.997061857580974e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162275,275,275,442695,True,kg,9.975855855894838e+19,1.3978432220244548e+19,9.975855855894838e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162275,177,177,1892049,True,kg,9.96408125302772e+19,5.974291936277399e+19,9.96408125302772e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162275,77,77,2171220,True,kg,9.981432141471428e+19,6.855796626280916e+19,9.981432141471428e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162275,251,251,251897,True,kg,9.88648691992344e+19,7.953838407048723e+18,9.88648691992344e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162275,117,117,759994,True,kg,9.95514531294e+19,2.399739825538589e+19,9.95514531294e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162274,132,132,1097119,True,kg,9.960033233329757e+19,3.464238604359146e+19,9.960033233329757e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162275,10,10,2717478,True,kg,9.98293514908882e+19,8.580648436539775e+19,9.98293514908882e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162275,231,231,304486,True,kg,9.89983716865251e+19,9.614380548764033e+18,9.89983716865251e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162275,120,120,685234,True,kg,9.954270662402082e+19,2.1636793403298763e+19,9.954270662402082e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162275,67,67,971610,True,kg,9.963500258637013e+19,3.067933958069327e+19,9.963500258637013e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162275,21,21,2808623,True,kg,9.97216466117362e+19,8.868445880406956e+19,9.97216466117362e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162275,323,323,176296,True,kg,9.97480122646672e+19,5.566685988328826e+18,9.97480122646672e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162275,270,270,396758,True,kg,9.977396750638991e+19,1.252794280434833e+19,9.977396750638991e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162270,229,229,535750,True,kg,9.977734614675513e+19,1.6916721625008701e+19,9.977734614675513e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162274,8,8,2692248,True,kg,9.980093327547441e+19,8.500982876142508e+19,9.980093327547441e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3195625,220,220,945886,True,kg,9.989343606142368e+19,2.958843857131575e+19,9.989343606142368e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v02,2,90000,0.004,0,PartType0,3195620,201,201,919132,True,kg,9.98223651545249e+19,2.875154366543253e+19,9.98223651545249e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v04,4,90000,0.004,0,PartType0,3195625,212,212,1075346,True,kg,9.989127758709096e+19,3.36381018737525e+19,9.989127758709096e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v06,6,90000,0.004,0,PartType0,3195620,294,294,1199461,True,kg,9.967305930052048e+19,3.752055178895193e+19,9.967305930052048e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v08,8,90000,0.004,0,PartType0,3195625,313,313,1316817,True,kg,9.969827253378551e+19,4.119158949796794e+19,9.969827253378551e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v10,10,90000,0.004,0,PartType0,3195625,206,206,1396577,True,kg,9.984764031976487e+19,4.36865728408905e+19,9.984764031976487e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r14,14,v00,0,90000,0.004,0,PartType0,3195625,299,299,1971134,True,kg,9.940970335008797e+19,6.1659409606737895e+19,9.940970335008797e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3195625,214,214,2379832,True,kg,9.974947989099885e+19,7.44439796126748e+19,9.974947989099885e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v02,2,90000,0.004,0,PartType0,3195625,217,217,885248,True,kg,9.988633520577313e+19,2.7691614439198126e+19,9.988633520577313e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v04,4,90000,0.004,0,PartType0,3195625,281,281,1078146,True,kg,9.979017671535849e+19,3.3725690212766343e+19,9.979017671535849e+19,1.0,True,"-1,2147483647",20
